,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
5678,2015,Chevrolet,Sonic,LT Sedan AT,Miami,FL,87002,4991,Red Hot,Jet Black/Dark Titanium,25.0,35.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Bluetooth', 'Cruise Control']",False,1,Personal or Rental Use,Clean,3
5679,2006,INFINITI,M,M35 Sport RWD,Beaverton,OR,175111,5445,Ivory Pearl,Graphite,18.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,"['Moonroof', 'Front Cooled Seats', 'Bluetooth', 'Front Heated Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,4
5680,2017,Toyota,Camry,LE I4 Automatic,Lithia Springs,GA,8106,17999,Celestial Silver Metallic,Ash,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5681,2019,Nissan,Frontier,SV Crew Cab 2WD Automatic,Richardson,TX,8345,18988,Glacier White,Steel,16.0,22.0,4.0L V-6 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
5682,2005,Honda,Element,EX 4WD Automatic,Loves Park,IL,215939,2999,Galapogos Green Metallic,Unknown,21.0,24.0,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Moonroof', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
5683,2012,INFINITI,G,G37x Sedan AWD Automatic,Salem,CT,130000,7995,Smoky Quartz,Wheat,18.0,25.0,3.7L V-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
5684,2019,Ford,F-150,XLT SuperCrew 6.5' Box 4WD,Salt Lake City,UT,9609,31557,Ingot Silver Metallic,Medium Earth Gray,16.0,22.0,5.0L V-8 Gas,Automatic,4WD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,0
5685,2016,Ford,F-150,Platinum SuperCrew 5.5' Box 4WD,Lake Wales,FL,51579,32791,White Platinum Metallic Tri-Coat,Black,15.0,21.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5686,2018,Nissan,Altima,2.5 SV,Big Stone Gap,VA,50960,12635,Glacier White,Charcoal,27.0,38.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5687,2014,Ford,Focus,SE Hatchback,San Diego,CA,117000,4995,Sterling Gray Metallic,Gray,26.0,36.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,4
5688,2017,Toyota,Camry,XLE V6 Automatic,Springdale,AR,35398,19686,Super White,Almond,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5689,2018,Chevrolet,Malibu,LT with 1LT,Henderson,NV,29693,15575,Silver Ice Metallic,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
5690,2014,Honda,Accord,Plug-In Hybrid Sedan,Downey,CA,87763,13499,White Orchid Pearl,Gray,99.47540983606554,88.36065573770496,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Navigation', 'Cruise Control', 'Backup Camera', 'Front Heated Seats', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5691,2018,Jeep,Wrangler,Unlimited Sport S (JK),Schererville,IN,27439,25980,Bright White Clearcoat,Black,16.0,21.0,3.6L V-6 Gas,Automatic,4WD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,1
5692,2016,INFINITI,Q50,2.0t Premium AWD,Duluth,GA,53473,15985,Majestic White,Wheat,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5693,2007,Aston,Martin,Volante Auto,Ballwin,MO,14313,46050,Mercury Silver,Obsidian Black,13.0,18.0,5.9L V-12 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5694,2017,Volkswagen,Jetta,1.4T SE Auto,Santa Ana,CA,22809,12995,Black,Black,28.0,38.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Backup Camera', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5695,2017,Ford,Escape,SE FWD,Fenton,MI,49447,14000,Shadow Black,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Fleet or Mixed Use,Clean,1
5696,2016,Ram,1500,"Lone Star Crew Cab 5'7"" Box 2WD",Largo,FL,80283,16950,Bright White Clearcoat,Diesel Gray/Black,17.0,25.0,5.7L V-8 Gas,Automatic,RWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,1,Fleet or Mixed Use,Theft Recovered,1
5697,2017,Ford,Fusion,SE FWD,New Castle,DE,86581,11995,Gray,Tan,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
5698,2014,Nissan,Pathfinder,SL 4WD,Toledo,OH,125133,10000,Moonlight White,Almond,19.0,25.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5699,2003,BMW,7,745Li,Thomson,GA,87349,7890,Toledo Blue Metallic,Basalt Gray/Stone Green,18.0,26.0,4.4L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,3
5700,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Winchester,TN,48935,26988,Gray,Unknown,16.0,22.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
5701,2018,Chevrolet,Malibu,LT with 1LT,Pasadena,TX,37804,14000,Mosaic Black Metallic,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,3
5702,2013,Hyundai,Sonata,GLS 2.4L (alt),Nashville,TN,55605,7951,Radiant Silver,Gray,24.0,35.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Bluetooth', 'Cruise Control']",False,1,Fleet or Mixed Use,Clean,3
5703,2017,Ram,1500,Tradesman Regular Cab 8' Box 2WD,Puyallup,WA,25231,14999,Bright White Clearcoat,Diesel Gray/Black,17.0,25.0,3.6L V-6 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
5704,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Grand Junction,CO,56405,26514,White,Medium Earth Gray,16.0,22.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,1
5705,2014,Mercedes-Benz,S-Class,S 550 4MATIC Sedan,Florence,SC,57238,34500,Black,Silk Beige/Espresso Brown,16.0,26.0,4.6L V-8 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5706,2013,Ford,Edge,Limited FWD,Buena Park,CA,95847,9990,Ruby Red Metallic,Medium Light Stone,19.0,27.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
5707,2017,Chevrolet,Equinox,LT with 1LT AWD,Charlotte,NC,85272,12995,Nightfall Gray Metallic,Jet Black,20.0,28.0,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,3
5708,2019,Ram,1500,"Tradesman Quad Cab 6'4"" Box 2WD",Milledgeville,GA,1842,25995,Granite Crystal Metallic Clearcoat,Black,15.0,22.0,5.7L V-8 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,0
5709,2017,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Harriman,NY,48687,23995,Race Red,Black,17.0,23.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Fleet or Mixed Use,Clean,2
5710,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Midlothian,VA,109855,18264,Race Red,Medium Earth Gray,17.0,23.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,1
5711,2017,Honda,Civic,EX-T Sedan CVT,Hollywood,FL,96459,10999,Crystal Black Pearl,Beige,32.0,42.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Frame Damaged,2
5712,2010,Nissan,Frontier,SE Crew Cab 4WD Auto SWB,Stafford,VA,82346,11000,Gray,Beige,14.0,19.0,4.0L V-6 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,2
5713,2018,Dodge,Journey,GT AWD,Waxahachie,TX,12528,19444,White Noise Tri-Coat,Black/Red,16.0,24.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Navigation', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
5714,2017,Ford,Fusion,SE FWD,Seffner,FL,16644,13484,Oxford White,Ebony,21.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
5715,2019,Ram,1500,"Big Horn Crew Cab 6'4"" Box 4WD",Woburn,MA,13191,27777,Bright White Clearcoat,Diesel Gray/Black,15.0,21.0,5.7L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
5716,2019,Ram,1500,"Big Horn Crew Cab 6'4"" Box 2WD",West Palm Beach,FL,559,22999,Diamond Black Crystal Pearlcoat,Diesel Gray/Black,15.0,22.0,5.7L V-8 Gas,Automatic,RWD,Gas,[],False,1,Fleet or Mixed Use,Clean,1
5717,2017,Hyundai,Elantra,Limited 2.0L Sedan Automatic (PZEV),Wayne,NJ,32995,13838,Shale Gray Metallic,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Navigation', 'Cruise Control', 'Backup Camera', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
5718,2017,Kia,Forte,LX Sedan Automatic,Post Falls,ID,48653,9995,Deep Sea Blue,Black,29.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
5719,2019,Nissan,Sentra,SV CVT,Chicago,IL,38793,11809,Gun Metallic,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5720,2017,Toyota,Camry,SE I4 Automatic,Boardman,OH,32945,15495,Blue Streak Metallic,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5721,2019,Ford,Fusion,Titanium AWD,Abbeville,LA,17593,17995,White Gold Metallic,Unknown,20.0,29.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
5722,2011,Chevrolet,Malibu,LTZ,Addison,IL,152054,4950,White Diamond Tricoat,Cocoa/Cashmere,22.0,33.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Navigation', 'Remote Engine Start', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
5723,2017,Ford,Escape,SE 4WD,Taylor,MI,82941,13495,Oxford White,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
5724,2014,Mercedes-Benz,C-Class,C 250 Sport Sedan RWD,National City,CA,60337,12495,Black,Black,22.0,31.0,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,2
5725,2017,Nissan,Rogue,SV AWD,Norwood,MA,23656,15677,Palatial Ruby,Charcoal,25.0,32.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5726,2017,GMC,Acadia,AWD,Westborough,MA,129358,15551,Ebony Twilight Metallic,Ebony,15.0,22.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5727,2013,Honda,Accord,EX Sedan I4 CVT,Garland,TX,238298,6995,Crystal Black Pearl,Black,27.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Blind Spot System', 'Bluetooth', 'Cruise Control', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
5728,2015,Ford,F-150,XL SuperCab 6.5' Box RWD,Prescott,AZ,63953,18997,Tuxedo Black Metallic,Black,18.0,25.0,3.5L V-6 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5729,2016,INFINITI,QX80,AWD,Port Richey,FL,58679,36499,Graphite Shadow,Graphite,13.0,19.0,5.6L V-8 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
5730,2018,Chevrolet,Malibu,LT with 1LT,Hollywood,FL,28349,11895,Summit White,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,2
5731,2017,BMW,X3,xDrive28i AWD,Corpus Christi,TX,39575,24360,Alpine White,Black,21.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],True,0,Personal or Rental Use,Clean,2
5732,2014,Ford,Focus,SE Sedan,Sacramento,CA,89130,5988,Tuxedo Black Metallic,Charcoal Black,26.0,36.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,3
5733,2008,Dodge,Grand,SE,Grove City,OH,106468,3995,Inferno Red Crystal Pearl,Dark Slate,17.0,24.0,3.3L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5734,2014,Hyundai,Equus,Signature,Sumter,SC,92108,13715,Platinum Metallic,Jet Black,15.0,23.0,5.0L V-8 Gas,Automatic,RWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Navigation', 'Front Cooled Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5735,2006,BMW,3,330i Sedan,Rosenberg,TX,156707,4999,Alpine White,Beige,20.0,30.0,3.0L Inline-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,4
5736,2018,Hyundai,Elantra,SEL 2.0L Sedan Automatic,Bolivar,TN,41027,13488,Symphony Silver,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5737,2017,Chevrolet,Equinox,Premier AWD,Norwalk,OH,19142,20500,Iridescent Pearl Tricoat,Light Titanium/Jet Black,20.0,28.0,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5738,2018,Jeep,Wrangler,Unlimited Sport S (JK),Hollywood,FL,30857,26483,Bright White Clearcoat,Black,16.0,21.0,3.6L V-6 Gas,Automatic,4WD,Gas,['Cruise Control'],True,0,Personal or Rental Use,Clean,1
5739,2017,Chevrolet,Cruze,LT with 1SD Hatchback Automatic,Torrington,CT,48906,10866,Summit White,Jet Black,29.0,38.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5740,2008,Jeep,Grand,Laredo 4WD,Oklahoma City,OK,168352,4995,Black,Unknown,15.0,19.0,3.7L V-6 Gas,Automatic,4WD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,3
5741,2009,Mercedes-Benz,CLK,CLK 350 Coupe,Tampa,FL,83835,6990,Black,Unknown,17.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5742,2007,Lexus,ES,ES 350,Folsom,CA,140682,6976,Burgundy,Unknown,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5743,2015,Jaguar,XF,Portfolio V6 AWD,Portland,OR,74580,16000,Black,Tan,17.0,27.0,3.0L V-6 Gas Supercharged,Automatic,AWD,Gas,[],False,0,Fleet or Mixed Use,Clean,2
5744,2016,FIAT,500,500e Hatch,Hollywood,FL,45039,8888,Electric Orange Tri-Coat Pearlcoat,Black,121.0,103.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Cruise Control', 'Front Heated Seats', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
