,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
8872,2017,Toyota,['RAV4'],LE FWD,Clovis,CA,55868,18100,Super White,Black,23.0,30.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8873,2018,Toyota,['Corolla'],LE CVT,Conyers,GA,53033,11400,Gray,Black,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,2
8874,2016,BMW,"['5', 'Series']",528i Sedan RWD,Plano,TX,11289,24650,Mineral White Metallic,Black,23.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8875,2014,Honda,['Accord'],Plug-In Hybrid Sedan,Downey,CA,87763,13499,White Orchid Pearl,Gray,101.13432835820888,89.80597014925371,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Navigation', 'Cruise Control', 'Backup Camera', 'Front Heated Seats', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8876,2008,Land,"['Rover', 'Range', 'Rover', 'Sport']",SC,Riverdale,NJ,82201,12799,Java Black,Ebony,12.0,18.0,4.2L V-8 Gas Supercharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,4
8877,2019,Ford,['F-150'],XLT SuperCrew 5.5' Box 2WD,West Park,FL,2392,26398,Oxford White,Medium Earth Gray,19.0,25.0,5.0L V-8 Gas,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
8878,2002,Chevrolet,"['Monte', 'Carlo']",SS,Carlock,IL,151428,2995,Bright Red,Ebony,19.0,29.0,3.8L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,6
8879,2006,Ford,['F-150'],XL SuperCrew 6.5' Box 4WD,Auburn,MA,158116,6900,Black,Unknown,15.0,18.0,4.6L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
8880,2017,BMW,['X5'],xDrive35i AWD,Plains,PA,50882,27899,Dark Graphite Metallic,Black,18.0,24.0,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8881,2011,MINI,['Clubman'],S FWD,Tampa,FL,80205,6495,Chili Red,Carbon Black,27.0,35.0,1.6L Inline-4 Gas Turbocharged,Manual,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,5
8882,2017,Ford,['Escape'],Titanium 4WD,Fort Wayne,IN,36760,17499,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
8883,2017,Ford,['Escape'],Titanium 4WD,Victor,NY,35978,17995,Canyon Ridge Metallic,Charcoal Black,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8884,2014,Dodge,['Dart'],GT,Pittsburgh,PA,86019,8600,Bright White Clearcoat,Black,23.0,33.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,3
8885,2016,INFINITI,['QX60'],3.5 AWD,South Amboy,NJ,59402,19450,Majestic White,Graphite,19.0,26.0,3.5L V-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Power Trunk/Liftgate', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8886,2017,Ford,['Escape'],SE 4WD,Bloomington,MN,28152,17992,Ingot Silver Metallic,Charcoal Black,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Moonroof', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,1,Personal or Rental Use,Clean,2
8887,2018,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,Lynnwood,WA,26198,24996,Shadow Black,Medium Earth Gray,16.0,22.0,2.7L V-6 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8888,2018,Chevrolet,['Malibu'],LT with 1LT,Memphis,TN,43318,14488,Nightfall Gray Metallic,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8889,2007,Mercedes-Benz,['S-Class'],S 550 Sedan RWD,Sarasota,FL,140000,6500,Black,Black,16.0,24.0,5.5L V-8 Gas,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,7
8890,2017,Honda,['Accord'],LX Sedan CVT,Attleboro,MA,40238,14000,Basque Red Pearl Ii,Ivory,27.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8891,2016,Chevrolet,['Malibu'],Premier with 2LZ,Minot,ND,71776,13000,Mosaic Black Metallic,Dark Atmosphere/Medium Ash Gray,22.0,33.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8892,2016,Kia,['Optima'],Hybrid Base,Las Vegas,NV,71147,11795,Aluminum Silver,Black,36.0,40.0,2.4L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8893,2017,Ford,['C-Max'],Hybrid SE,Santa Clara,CA,83378,10716,Oxford White,Medium Light Stone,42.0,38.0,2.0L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8894,2019,Toyota,['Corolla'],LE CVT,Houston,TX,31861,13688,Black Sand Pearl,Steel Gray,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8895,2014,Audi,['Q5'],Prestige Hybrid 2.0T quattro,Miami,FL,66325,16799,Ibis White,Pistachio Beige,24.0,30.0,2.0L Inline-4 Hybrid Turbocharged,Automatic,AWD,Hybrid,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
8896,2017,Honda,['Civic'],Touring Coupe CVT,Norfolk,VA,33815,18999,Crystal Black Pearl,Black/Gray,31.0,40.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8897,2005,Chrysler,['Crossfire'],Limited Roadster,Bullhead City,AZ,95359,5100,Sapphire Silver Blue Met,Leather,17.0,25.0,3.2L V-6 Gas,Manual,RWD,Gas,"['Front Heated Seats', 'Cruise Control']",False,1,Personal or Rental Use,Clean,8
8898,2017,Ford,['Escape'],SE FWD,Austin,TX,34149,15187,Oxford White,Medium Light Stone,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8899,2012,Ford,"['Super', 'Duty', 'F-250']","XL SuperCab 142"" 4WD",Denver,CO,156743,9999,White,Gray,29.0,28.660481099656252,6.2L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,2
8900,2012,Jeep,['Compass'],Latitude 4WD,Englewood,CO,107947,6995,Mineral Gray Metallic,Dark Slate Gray Interior,21.0,26.0,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Front Heated Seats', 'Cruise Control', 'Remote Engine Start', 'Bluetooth']",False,0,Personal or Rental Use,Clean,3
8901,2017,Ford,['Escape'],Titanium 4WD,Hattiesburg,MS,43502,18403,Shadow Black,Charcoal Black,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
8902,2018,Nissan,['Sentra'],S CVT,Pinellas Park,FL,43463,10076,Super Black,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,2
8903,2017,Ford,['Fusion'],Energi Titanium FWD,St. George,UT,92085,12347,Ingot Silver Metallic,Ebony,104.0,91.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8904,2016,Nissan,['Sentra'],SV CVT,Houston,TX,82392,6400,Silver,Black,29.0,38.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,3,Fleet or Mixed Use,Frame Damaged,1
8905,2017,Hyundai,['Azera'],Limited,El Cajon,CA,47595,18450,Diamond White Pearl,Camel,19.0,28.0,3.3L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Navigation', 'Front Cooled Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8906,2010,Audi,['A4'],Premium Plus Sedan 2.0T quattro Automatic,Newark,CA,142000,5999,Phantom Black Pearl,Black,21.0,27.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Moonroof', 'Cruise Control', 'Front Heated Seats', 'Bluetooth']",False,1,Personal or Rental Use,Clean,2
8907,2017,Ford,['Explorer'],XLT 4WD,Plainwell,MI,25255,25990,Ruby Red Metallic Tinted Clearcoat,Ebony Black,16.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
8908,2014,Chevrolet,['Cruze'],LS MT,Colorado Springs,CO,103335,5999,Tungsten Metallic,Jet Black/Medium Titanium,25.0,36.0,1.8L Inline-4 Gas,Manual,FWD,Gas,['Bluetooth'],False,0,Personal or Rental Use,Clean,1
8909,2017,Honda,['Civic'],EX-T Sedan CVT,Gardena,CA,50186,15499,Cosmic Blue Metallic,Gray,32.0,42.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8910,2013,BMW,"['7', 'Series']",740Li,Tuscaloosa,AL,99728,14990,Ruby Black Metallic,Black,19.0,28.0,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8911,2017,Jeep,['Cherokee'],Overland 4WD,Prescott,AZ,16687,24994,Diamond Black Crystal Pearlcoat,Black,20.0,27.0,3.2L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8912,2006,Dodge,"['Ram', '1500']",Laramie Regular Cab Short Bed 2WD,Defiance,OH,129010,5998,Bright Silver Metallic Clearcoat,Medium Slate Gray,14.0,19.0,4.7L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8913,2018,Nissan,['Versa'],SV CVT,Los Angeles,CA,43177,9450,Gun Metallic,Charcoal,31.0,39.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8914,2018,Nissan,"['Rogue', 'Sport']",2018.5 SV AWD,Dallas,TX,34093,14306,Magnetic Black,Charcoal,24.0,30.0,2.0L Inline-4 Gas,Automatic,AWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8915,2017,Nissan,['Sentra'],SV CVT,Norco,CA,45860,9199,Gun Metallic,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8916,2010,Mercedes-Benz,['CL'],CL 550 4MATIC,Hayward,CA,64094,20995,Gray,Black,14.0,21.0,5.5L V-8 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,3
8917,2019,Chevrolet,['Impala'],LT with 1LT,Houston,TX,40906,16998,Silver Ice Metallic,Jet Black/Dark Titanium,22.0,30.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8918,2008,Toyota,['Prius'],Touring,Phoenix,AZ,107970,6000,Barcelona Red Metallic,Bisque,48.0,45.0,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,[],False,0,Personal or Rental Use,Clean,2
8919,2016,Chevrolet,['Cruze'],LT Sedan AT,Kalamazoo,MI,56283,9996,Kinetic Blue Metallic,Dark Atmosphere/Medium Atmosphere,30.0,42.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8920,2015,Chevrolet,"['Silverado', '2500HD']",LT Crew Cab Standard Box 4WD,Blackfoot,ID,72909,24499,White,Black,29.0,28.660481099656252,6.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
8921,2009,Ford,['F-150'],Lariat SuperCrew 5.5' Box 4WD,Portland,OR,180150,9995,Off White,Beige,14.0,18.0,5.4L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,2
8922,2007,Toyota,['4Runner'],Limited V6 RWD,Ridgeland,MS,193180,7995,Black,Unknown,18.0,22.0,4.0L V-6 Gas,Automatic,RWD,Gas,[],False,2,Personal or Rental Use,Clean,4
8923,2012,Nissan,['LEAF'],SL,Irvine,CA,51619,6895,Blue Ocean,Light Grey,106.0,92.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8924,2017,Ram,['1500'],"Big Horn Crew Cab 5'7"" Box 2WD",Clovis,CA,22124,24500,Bright Silver Metallic Clearcoat,Diesel Gray/Black,17.0,25.0,5.7L V-8 Gas,Automatic,RWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8925,2019,Dodge,"['Grand', 'Caravan']",SXT,Green Brook,NJ,34086,15989,Granite Pearlcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
8926,2017,Hyundai,['Elantra'],SE 2.0L Sedan Automatic (alt),Mesa,AZ,70039,9995,Symphony Silver,Gray,29.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
8927,2018,Chevrolet,"['Silverado', '2500HD']",LT Crew Cab Standard Box 4WD,Roanoke Rapids,NC,26541,35318,Silver Ice Metallic,Jet Black,29.0,28.660481099656252,6.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
8928,2019,Volkswagen,['Jetta'],SÂ Automatic,Saint Augustine,FL,2772,15998,Pure White,Titan Black Cloth,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
8929,2001,Porsche,['911'],Carrera Cabriolet Tiptronic,Arlington,VA,46053,18895,Arctic Silver Metallic,Graphite Grey,16.0,25.0,3.4L Flat-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8930,2007,Jeep,['Commander'],Sport 4WD,Brooklyn,NY,140977,5950,Jeep Green Metallic,Tan,16.0,19.0,3.7L V-6 Gas,Automatic,4WD,Gas,['Cruise Control'],False,0,Fleet or Mixed Use,Clean,5
8931,2017,Ford,['Escape'],Titanium 4WD,Brownsburg,IN,27740,19400,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8932,2013,Ford,['Flex'],Limited AWD,Minot,ND,143199,8500,Mineral Gray Metallic,Unknown,16.0,23.0,3.5L V-6 Gas,Automatic,AWD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,4
8933,2013,Chrysler,['300'],C AWD,Lansdale,PA,44549,12890,Gloss Black,Black,18.0,27.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8934,2011,Chevrolet,['Malibu'],LT with 1LT,San Antonio,TX,130783,4900,White Diamond Tricoat,Cocoa/Cashmere,22.0,33.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Navigation', 'Cruise Control', 'Remote Engine Start', 'Bluetooth']",False,0,Personal or Rental Use,Clean,3
8935,2019,Ford,['Fusion'],Hybrid SE FWD,Dallas,TX,28952,14997,Agate Black,Ebony,43.0,41.0,2.0L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Navigation', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8936,2017,Chevrolet,['Traverse'],LT with 1LT FWD,Middlesboro,KY,44325,16750,Silver Ice Metallic,Ebony,15.0,22.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
8937,2019,Nissan,['Sentra'],S CVT,Fayetteville,NC,37774,11900,Gun Metallic,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8938,2013,Ford,['Fusion'],Titanium AWD,Easton,MD,58036,11771,Tuxedo Black Metallic,Charcoal Black,22.0,31.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8939,2017,Chevrolet,['Cruze'],LT with 1SC Hatchback Manual,Springfield,MO,33613,11698,Black,Dark Atmosphere/Medium Atmosphere,28.0,37.0,1.4L Inline-4 Gas Turbocharged,Manual,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8940,2019,Hyundai,['Sonata'],SE 2.4L,New Port Richey,FL,23308,13500,Quartz White Pearl,Black,26.0,35.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
8941,2016,BMW,['X3'],xDrive28i AWD,Boise,ID,29359,22008,Jet Black,Black,21.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,3
8942,2019,Chevrolet,['Malibu'],LT with 1LT,Austin,TX,36189,16378,Summit White,Jet Black,29.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8943,2018,BMW,"['3', 'Series']",330i xDrive Sedan,Boise,ID,10329,21999,Unknown,Black,23.0,33.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,1
8944,2017,Ford,['Escape'],SE 4WD,Portland,OR,67444,14974,Oxford White,Medium Light Stone,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8945,2008,Cadillac,['DTS'],with 1SC,Arlington,TX,65992,6797,White Diamond Tricoat,Shale,15.0,23.0,4.6L V-8 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Remote Engine Start', 'Front Cooled Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,3
8946,2017,BMW,['X5'],xDrive35i AWD,Morristown,NJ,11760,39394,Jet Black,Black,18.0,24.0,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,[],True,0,Personal or Rental Use,Clean,1
8947,2011,Mercedes-Benz,['M-Class'],ML 350 4MATIC,Indianapolis,IN,116703,9842,Black,Tan,15.0,20.0,3.5L V-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,3
8948,2015,Jeep,"['Grand', 'Cherokee']",Altitude 4WD,Long Island City,NY,12459,19888,Granite Crystal Metallic Clearcoat,Black,17.0,24.0,3.6L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
8949,2017,Ford,['Escape'],SE FWD,Cincinnnati,OH,44477,12998,Magnetic Metallic,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8950,2015,Ford,['F-150'],XLT SuperCab 8.0' Box RWD,Woodland,CA,98850,16000,Oxford White,Dark Earth Gray,19.0,26.0,2.7L V-6 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8951,2016,Ram,['2500'],"Longhorn Limited Mega Cab 6'4"" Box 4WD",Pasco,WA,80768,42506,Brilliant Black Crystal Pearl,Black,30.0,37.64347826086953,6.7L V-6 Diesel Turbocharged,Automatic,4WD,Diesel,[],False,0,Personal or Rental Use,Clean,0
8952,2018,Nissan,['Sentra'],SV CVT,Las Vegas,NV,31065,11995,Brilliant Silver,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8953,2017,Toyota,['Camry'],SE I4 Automatic,Columbus,OH,31131,15995,Midnight Black Metallic,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],True,0,Personal or Rental Use,Clean,1
8954,2016,Honda,['CR-V'],EX AWD,Marysville,OH,110147,13498,Modern Steel Metallic,Gray,25.0,31.0,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8955,2012,Chevrolet,['Cruze'],LS,Escondido,CA,82133,5988,Blue Topaz Metallic,Jet Black/Medium Titanium,25.0,36.0,1.8L Inline-4 Gas,Manual,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8956,2007,Mercedes-Benz,['E-Class'],E 350 Sedan RWD,Henderson,NC,152815,5599,Black,Unknown,19.0,26.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,4
8957,2019,Nissan,['Sentra'],SV CVT,New Rochelle,NY,14499,13255,Fresh Powder,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Personal or Rental Use,Clean,1
8958,2019,Ram,"['1500', 'Classic']","Big Horn Crew Cab 6'4"" Box 2WD",McDonough,GA,41467,21168,Bright White Clearcoat,Diesel Gray/Black,15.0,22.0,5.7L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8959,2017,Ford,['Escape'],SE FWD,Americus,GA,35993,14269,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8960,2019,BMW,"['5', 'Series']",530i RWD,Baton Rouge,LA,7389,42990,Bluestone Metallic,Ivory White,24.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,0
8961,2017,Hyundai,['Elantra'],SE 2.0L Sedan Automatic,Michigan City,IN,31716,12577,Quartz White Pearl,Gray,29.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8962,2008,Chevrolet,['Avalanche'],LS 1500 4WD,West Chester,PA,68275,13995,Dark Blue Metallic,Ebony,14.0,19.0,5.3L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,0
8963,2019,Chevrolet,['Impala'],LT with 1LT,Cleveland,TN,43362,16599,Summit White,Jet Black,22.0,30.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8964,2017,Honda,['Accord'],Sport Special Edition Sedan CVT,Burbank,IL,70280,13995,Crystal Black Pearl,Black,26.0,34.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
